CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,target,Age,Unemployed,Years_Employed
F,0,1,0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Unknown,2.0,0,58,1,0.0
F,1,1,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Unknown,2.0,0,43,0,5.764383561643836
F,1,0,0,562500.0,Working,Higher education,Married,House / apartment,1,1,0,0,Managers,2.0,0,40,0,7.76986301369863
F,0,1,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,1,0,Unknown,1.0,0,66,1,0.0
F,0,0,2,139500.0,Working,Incomplete higher,Married,With parents,1,1,1,0,Core staff,4.0,0,36,0,8.186301369863013
F,0,1,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,0,Unknown,2.0,0,61,1,0.0
F,1,1,1,360000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Unknown,3.0,0,31,0,6.780821917808219
F,1,0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Sales staff,2.0,0,49,0,5.76986301369863
M,1,0,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Security staff,2.0,0,44,0,7.052054794520548
M,1,0,0,81000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,1,1,0,Drivers,2.0,0,56,0,2.8794520547945206
F,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Sales staff,3.0,0,27,0,5.676712328767123
F,0,0,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,0,Unknown,2.0,0,55,1,0.0
F,0,1,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,1,0,Medicine staff,1.0,0,43,0,6.594520547945206
F,0,1,0,157500.0,Working,Higher education,Married,House / apartment,1,0,0,1,Core staff,2.0,0,46,0,2.8767123287671232
M,1,0,0,225000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Unknown,2.0,0,53,0,5.049315068493151
F,0,1,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,58,1,0.0
F,0,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,59,1,0.0
M,1,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Low-skill Laborers,2.0,0,51,0,8.726027397260275
M,1,0,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,1,0,0,Drivers,2.0,0,38,0,7.386301369863013
F,0,1,0,126000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Unknown,1.0,0,66,1,0.0
M,0,1,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Drivers,1.0,0,55,0,6.564383561643836
M,1,0,0,1350000.0,Commercial associate,Higher education,Married,Municipal apartment,1,0,1,1,Managers,2.0,0,35,0,4.273972602739726
F,1,0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Sales staff,2.0,0,33,0,3.8465753424657536
M,0,1,1,135000.0,Working,Secondary / secondary special,Married,Rented apartment,1,1,1,0,Laborers,3.0,0,28,0,7.512328767123288
F,0,1,0,141750.0,Pensioner,Higher education,Married,House / apartment,1,0,1,0,Unknown,2.0,0,55,1,0.0
F,1,1,0,225000.0,State servant,Higher education,Separated,House / apartment,1,0,0,0,Managers,1.0,0,50,0,7.53972602739726
M,0,0,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,1,1,Laborers,2.0,0,59,0,11.64109589041096
F,0,0,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Unknown,1.0,0,57,1,0.0
F,1,1,0,157500.0,Working,Higher education,Married,Co-op apartment,1,1,0,0,Accountants,2.0,0,60,0,0.9506849315068492
F,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0,43,0,9.128767123287671
F,0,1,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,59,1,0.0
M,1,1,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,4.0,0,43,0,3.345205479452055
F,0,1,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Medicine staff,2.0,0,45,0,4.117808219178082
F,0,1,0,72000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Unknown,1.0,0,64,1,0.0
F,1,1,0,135000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2.0,0,33,0,10.805479452054794
M,1,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Security staff,3.0,0,29,0,3.9342465753424656
F,1,1,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Sales staff,4.0,0,36,0,6.723287671232876
M,1,1,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,Unknown,2.0,0,35,0,12.452054794520548
F,0,1,0,225000.0,Commercial associate,Higher education,Widow,House / apartment,1,0,1,0,High skill tech staff,1.0,0,54,0,27.526027397260275
F,0,0,0,81000.0,Pensioner,Higher education,Single / not married,House / apartment,1,0,1,0,Unknown,1.0,0,63,1,0.0
F,0,1,2,180000.0,Working,Higher education,Married,House / apartment,1,1,1,0,High skill tech staff,4.0,0,35,0,12.75890410958904
M,1,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2.0,0,52,0,9.882191780821918
F,0,0,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,1,0,0,1,Core staff,2.0,0,60,0,14.287671232876711
M,1,0,0,112500.0,Pensioner,Higher education,Married,House / apartment,1,0,0,0,Unknown,2.0,0,46,1,0.0
F,0,0,0,450000.0,State servant,Higher education,Married,House / apartment,1,0,1,0,Managers,2.0,0,40,0,15.282191780821918
M,1,0,0,180000.0,Working,Higher education,Married,House / apartment,1,0,1,0,Laborers,2.0,0,26,0,2.783561643835617
F,0,0,0,76500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,35,0,14.356164383561644
F,0,1,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,High skill tech staff,2.0,0,62,0,40.47945205479452
F,0,1,1,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Unknown,3.0,0,52,1,0.0
F,0,1,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,3.0,0,38,0,12.802739726027395
F,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,0,43,0,22.273972602739725
F,0,1,0,360000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Core staff,2.0,0,30,0,10.69041095890411
M,1,1,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Drivers,2.0,0,50,0,16.33150684931507
F,0,1,0,382500.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,0,Private service staff,1.0,0,50,0,14.756164383561645
F,0,1,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,IT staff,2.0,0,28,0,1.5452054794520549
F,0,1,0,193500.0,Pensioner,Incomplete higher,Widow,House / apartment,1,0,0,0,Unknown,1.0,0,66,1,0.0
F,0,0,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Medicine staff,2.0,0,46,0,1.947945205479452
F,0,1,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,61,1,0.0
F,0,1,0,112500.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,Unknown,2.0,0,47,0,3.293150684931507
M,1,0,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,3.0,0,37,0,1.9287671232876715
F,0,0,0,74250.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,0,Core staff,2.0,0,54,0,8.605479452054794
F,0,1,0,202500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Unknown,2.0,0,55,1,0.0
M,0,1,1,126000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Unknown,3.0,0,33,0,0.3835616438356164
F,0,1,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,53,0,2.043835616438356
M,0,1,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,1,0,0,0,Unknown,1.0,0,51,0,4.3780821917808215
M,1,1,1,121500.0,Working,Secondary / secondary special,Married,With parents,1,1,1,0,Laborers,3.0,0,28,0,6.452054794520548
M,0,1,0,180000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Laborers,1.0,0,34,0,2.6794520547945204
F,0,1,1,180000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3.0,0,52,0,9.471232876712328
M,0,0,0,247500.0,Working,Higher education,Civil marriage,House / apartment,1,0,0,0,Drivers,2.0,0,41,0,0.5452054794520548
F,0,1,2,202500.0,Working,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,Laborers,4.0,0,31,0,12.186301369863012
F,0,0,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,1,1,0,Sales staff,2.0,0,45,0,27.36438356164384
M,1,1,1,135000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,Unknown,3.0,0,31,0,2.128767123287671
F,0,1,0,247500.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,1,0,0,0,Unknown,1.0,0,61,1,0.0
M,1,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,27,0,5.578082191780822
F,1,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Accountants,2.0,0,32,0,5.879452054794521
M,1,1,0,292500.0,Commercial associate,Secondary / secondary special,Married,With parents,1,0,0,0,Drivers,2.0,0,27,0,0.9616438356164384
F,0,1,0,360000.0,State servant,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Medicine staff,1.0,0,32,0,7.715068493150685
M,0,1,0,148500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,0,32,0,2.6356164383561644
F,1,0,2,180000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,4.0,0,34,0,8.747945205479452
F,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Cleaning staff,2.0,0,56,0,6.353424657534247
F,0,1,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Unknown,2.0,0,58,1,0.0
F,0,0,0,157500.0,Working,Incomplete higher,Married,House / apartment,1,0,0,0,Core staff,2.0,0,46,0,7.361643835616438
F,0,0,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0,48,0,11.558904109589042
F,0,0,0,153000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,1,0,1,0,Unknown,1.0,0,63,1,0.0
F,0,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Unknown,2.0,0,54,0,8.627397260273973
M,1,1,0,90000.0,Commercial associate,Incomplete higher,Married,With parents,1,0,0,0,Sales staff,2.0,0,27,0,1.1232876712328768
F,0,1,1,180000.0,Working,Incomplete higher,Married,House / apartment,1,0,0,0,Unknown,3.0,0,23,0,2.054794520547945
F,1,1,0,202500.0,Working,Higher education,Married,House / apartment,1,1,0,0,Unknown,2.0,0,50,0,5.50958904109589
F,0,1,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,0,Unknown,2.0,0,64,1,0.0
F,0,1,0,247500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Unknown,1.0,0,63,1,0.0
M,0,0,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,4.0,0,37,0,1.178082191780822
F,0,1,2,60750.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,Core staff,4.0,0,29,0,5.427397260273972
F,0,0,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,1,1,High skill tech staff,1.0,0,32,0,5.928767123287671
F,0,0,0,270000.0,Working,Higher education,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,0,42,0,8.104109589041096
F,0,1,1,135000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Accountants,3.0,0,37,0,1.6904109589041096
M,0,0,0,247500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,Drivers,2.0,0,24,0,2.8794520547945206
F,0,1,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Sales staff,3.0,0,40,0,9.186301369863012
M,0,0,0,247500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,0,41,0,6.049315068493151
F,0,1,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Core staff,2.0,0,37,0,11.58904109589041
F,0,0,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,4.0,0,43,0,2.9753424657534246
M,0,1,3,157500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Laborers,5.0,0,39,0,10.734246575342466
M,1,1,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0,24,0,1.5917808219178082
F,0,1,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Cooking staff,4.0,0,34,0,2.808219178082192
M,1,0,2,139500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Core staff,4.0,0,35,0,4.3780821917808215
M,1,0,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,0,35,0,2.871232876712329
F,0,0,0,202500.0,Working,Higher education,Single / not married,House / apartment,1,0,0,1,Laborers,1.0,0,32,0,1.9342465753424656
F,0,0,0,112500.0,Commercial associate,Secondary / secondary special,Married,With parents,1,0,0,0,Unknown,2.0,0,46,0,2.249315068493151
M,1,1,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,0,51,0,4.550684931506849
F,0,1,2,153000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Sales staff,4.0,0,29,0,2.76986301369863
F,0,1,0,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,1,1,0,Unknown,1.0,0,57,0,4.512328767123288
F,0,0,0,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,1,0,0,1,Medicine staff,2.0,0,38,0,18.273972602739725
M,1,0,1,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Unknown,3.0,0,37,0,3.8904109589041096
F,0,1,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,0,Unknown,2.0,0,57,1,0.0
M,1,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Low-skill Laborers,2.0,0,50,0,23.627397260273973
M,1,1,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,3.0,0,44,0,6.495890410958904
M,0,0,1,202500.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,Core staff,3.0,0,35,0,3.350684931506849
F,0,1,0,630000.0,Working,Higher education,Separated,House / apartment,1,1,1,0,Accountants,1.0,0,60,0,4.216438356164384
F,0,1,0,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,1,0,0,0,Sales staff,2.0,0,30,0,8.216438356164383
F,1,1,0,135000.0,Working,Higher education,Married,House / apartment,1,0,0,1,Unknown,2.0,0,42,0,13.243835616438355
M,1,1,1,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Unknown,2.0,0,55,1,0.0
F,1,0,0,225000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Accountants,2.0,0,55,0,6.934246575342466
M,1,1,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,Medicine staff,1.0,0,27,0,4.52054794520548
M,1,1,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,3.0,0,47,0,1.2547945205479452
M,1,1,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Drivers,1.0,0,47,0,3.8904109589041096
M,1,1,3,148500.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,1,0,Drivers,5.0,0,35,0,5.553424657534246
F,0,1,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,2.0,0,42,0,10.104109589041096
M,1,0,1,229500.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3.0,0,59,0,11.895890410958904
F,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,0,43,0,0.4684931506849315
F,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,0,56,0,6.358904109589041
F,0,0,0,112500.0,Working,Higher education,Single / not married,House / apartment,1,0,0,0,Managers,1.0,0,42,0,10.66027397260274
M,0,0,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Low-skill Laborers,2.0,0,59,0,14.794520547945206
F,0,1,0,112500.0,State servant,Higher education,Married,House / apartment,1,0,1,0,Core staff,2.0,0,37,0,17.517808219178082
F,0,1,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Core staff,2.0,0,30,0,5.35068493150685
M,0,1,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,0,46,0,0.6794520547945205
F,0,1,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Unknown,1.0,0,60,1,0.0
F,0,0,1,157500.0,Working,Higher education,Married,House / apartment,1,0,1,0,Accountants,3.0,0,37,0,7.882191780821918
F,0,1,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Unknown,1.0,0,67,1,0.0
M,1,0,1,247500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Drivers,3.0,0,40,0,0.2438356164383561
F,1,0,0,202500.0,Commercial associate,Incomplete higher,Separated,House / apartment,1,0,1,1,Accountants,1.0,0,38,0,3.682191780821918
F,0,1,0,135000.0,Pensioner,Higher education,Married,House / apartment,1,0,1,1,Unknown,2.0,0,64,1,0.0
F,0,1,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,1,0,0,0,Core staff,1.0,0,50,0,19.96712328767123
F,0,1,0,247500.0,Working,Higher education,Married,House / apartment,1,0,1,0,Core staff,2.0,0,38,0,9.597260273972603
F,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,45,0,1.178082191780822
F,0,0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Unknown,2.0,0,53,0,3.43013698630137
